IdData,IdKalimat,Data,DataCleaned,Label,DataEditGreedy,DataEditOptimal,LabelGreedy,LabelOptimal
10,2,"Untuk memastikan penyebabnya, disarankan untuk memeriksakan langsung dengan dokter spesialis kandungan",saran periksa langsung dokter spesialis kandung,F5,2,2,F5,F5
10,3,"Dokter akan melakukan pemeriksaan jalan lahir, pemeriksaan USG kandungan, dan dalam beberapa kasus tertentu pemeriksaan darah untuk memastikan masalah medis Anda",dokter laku periksa jalan lahir periksa usg kandung periksa darah medis,F5,2,2,F5,F5
10,4,"Jika gumpalan kembali muncul, dan keluar dari liang vagina maka disarankan untuk di masukkan ke dalam wadah kosong untuk diperiksa oleh dokter kandungan",gumpal muncul liang vagina saran masuk wadah kosong periksa dokter kandung,F5,2,2,F5,F5
10,5,"Semoga bermanfaat, dr Previyanti",moga manfaat dr previyanti,F1,2,2,F5,F5
11,0,"Halo, terima kasih atas pertanyaannya",halo terima kasih,F1,0,0,F3,F3
11,1,Asma termasuk golongan penyakit atopik yang belum bisa disembuhkan total dan bisa terus kambuh - kambuhan jika faktor risikonya tidak dimanagemen dengan baik,asma masuk golong sakit atopik sembuh total kambuh kambuh faktor risiko dimanagemen,F3,0,0,F3,F3
11,2,"Penyakit ini kerap ditandai dengan sesak, mengi, dan juga batuk",sakit kerap tanda sesak mengi batuk,F3,0,0,F3,F3
11,3,"Kekambuhan asma seringnya dicetuskan oleh stres, kelelahan, paparan alergen dan substansi udara tertentu, refluks asam lambung, infeksi pernafasan, dan konsumsi obat tertentu",kambuh asma cetus stres lelah papar alergen substansi udara refluks asam lambung infeksi nafas konsumsi obat,F3,0,0,F3,F3
11,4,"Obat asma yang Anda sebutkan mengandung bahan aktif budesonide dan formoterol fumarate, yakni suatu obat golongan kortikosteroid dan agonis beta 2 aksi panjang yang bisa digunakan untuk meredakan serangan asma dan mengontrol asma agar tidak sering kambuh",obat asma kandung bahan aktif budesonide formoterol fumarate obat golong kortikosteroid agonis beta aksi reda serang asma kontrol asma kambuh,F3,0,0,F3,F3
11,5,"Obat ini digunakan dengan cara disemprot, yakni : Lepaskan dahulu tutup kemasan, tari inhaler ke atas",obat semprot lepas tutup kemas tari inhaler,F3,1,1,F2,F2
11,6,Putar inhaler ke kanan dan ke kiri dengan cepat hingga terdengar suara klik,putar inhaler kanan kiri cepat dengar suara klik,F3,1,1,F2,F2
11,7,Buang napas Anda,buang napas,F3,1,1,F2,F2
11,8,"Letakkan inhaler di mulut Anda, sembari menyondongkan kepala sedikit ke belakang",letak inhaler mulut sembari sondong kepala,F3,1,1,F2,F2
11,9,Semprotkan inhaler lalu isap dengan menarik napas kuat dan dalam,semprot inhaler isap tarik napas kuat,F3,1,1,F2,F2
11,10,Apakah Anda sudah melakukan langkah di atas secara tepat?,laku langkah,F2,1,1,F2,F2
11,11,"Jika sudah, semestinya obat telah berhasil masuk ke tubuh Anda secara benar",mesti obat hasil masuk tubuh,F5,1,1,F2,F2
11,12,Hal ini ditandai dengan serangan asma yang mereda dan kekambuhannya yang bisa diminimalisasi,tanda serang asma reda kambuh minimal,F5,2,2,F5,F5
11,13,"Akan tetapi, jika tetap saja asma Anda tidak membaik, tidak ada salahnya Anda kembali periksa ke dokter atau dokter paru agar dievaluasi apa penyebabnya, lantas ditangani dengan tepat",asma salah periksa dokter dokter paru evaluasi lantas tangan,F5,3,3,F1,F1
11,14,Semoga membantu ya,moga bantu ya,F1,3,3,F1,F1
12,0,Hai,hai,F1,0,0,F4,F4
12,1,"Keluhan yang dialami oleh suami Anda dapat diakibatkan oleh berbagai kemungkinan penyebab seperti: bronkhitis, Tuberkulosis / TBC, Pleuritis (radang selaput paru), Penyakit asam lambung, Gangguan jantung ( gagal jantung, serangan jantung ) dan sebagainya",keluh alami suami akibat bronkhitis tuberkulosis tbc pleuritis radang selaput paru sakit asam lambung ganggu jantung gagal jantung serang jantung,F4,0,0,F4,F4
12,2,"Untuk memastikan penyebabnya diperlukan pemeriksaan lebih lanjut oleh dokter , yaitu meliputi pemeriksaan fisik untuk memeriksa kondisi paru - paru dan jantung, serta pemeriksaan penunjang seperti tes darah, X - Ray, EKG dan sebagainya",periksa dokter liput periksa fisik periksa kondisi paru paru jantung periksa tunjang tes darah x ray ekg,F4,0,0,F4,F4
12,3,Oleh sebab itu jika keluhan terus berlanjut sebaiknya suami Anda berkonsultasi dengan dokter untuk menelusuri penyebabnya dan mendapatkan penanganan yang tepat sesuai kondisi,keluh suami konsultasi dokter telusur tangan sesuai kondisi,F5,1,1,F5,F5
12,4,Berikut anjuran yang dapat dilakukan: Istirahat dan tidur yang cukup,anjur laku istirahat tidur,F5,1,1,F5,F5
12,5,Makan secara teratur dengan gizi seimbang,makan atur gizi imbang,F5,1,1,F5,F5
12,6,"Hindari jenis makanan yang terlalu asam, pedas, berlemak, atau makanan yang digoreng",hindar jenis makan asam pedas lemak makan goreng,F5,1,1,F5,F5
12,7,Jangan langsung berbaring setelah makan Berkumur dengan air hangat yang diberi sedikit garam akan membantu melembabkan tenggorokan dan meredakan batuk,langsung baring makan kumur air hangat garam bantu melembabkan tenggorok reda batuk,F5,1,1,F5,F5
12,8,Batasi aktivitas berat yang berlebihan,batas aktivitas berat,F5,1,1,F5,F5
12,9,Kelola stres dengan bijak,kelola stres bijak,F5,2,2,F1,F1
12,10,Baca laman artikel berikut ini: Batuk - batuk Penyebab nyeri dada sebelah kanan,baca laman artikel batuk batuk nyeri dada belah kanan,F5,2,2,F1,F1
12,11,Demikian semoga bermanfaat,moga manfaat,F1,2,2,F1,F1
12,12,"Salam, dr Muliani Sukiman",salam dr muliani sukiman,F1,2,2,F1,F1
13,0,"Halo Nolaa, terima kasih atas pertanyaannya untuk Alodokter",halo nolaa terima kasih alodokter,F1,0,0,F3,F3
13,1,Pemeriksaan kehamilan dengan menggunakan testpack memang sebaiknya dilakukan saat sudah terjadi keterlambatan menstruasi,periksa hamil testpack laku lambat menstruasi,F3,0,0,F3,F3
13,2,"Bila siklus menstruasi anda biasanya terjadi setiap 28 hari, maka perkiraan siklus menstruasi anda di bulan Desember adalah tanggal 20 Desember",siklus menstruasi siklus menstruasi desember tanggal desember,F3,0,0,F3,F3
13,3,"Bila anda belum mengalami menstruasi hingga tanggal 21 Desember, anda dapat melakukan testpack dengan menggunakan kencing pertama di pagi hari agar hasil yang didapat lebih akurat",alam menstruasi tanggal desember laku testpack kencing pagi hasil akurat,F3,0,0,F3,F3
13,4,"Bila anda memperoleh hasil positif, maka anda tidak perlu mengulang pemeriksaan karena 99% hasil tersebut adalah benar",hasil positif ulang periksa hasil,F3,0,0,F3,F3
13,5,"Bila anda mendapat hasil negatif, maka anda dapat mengulang pemeriksaan 3 - 7 hari setelah pemeriksaan tersebut bila belum juga mendapat menstruasi",hasil negatif ulang periksa periksa menstruasi,F3,0,0,F3,F3
13,6,"Bila hasilnya tetap negatif, berarti anda tidak sedang hamil",hasil negatif arti hamil,F3,0,0,F3,F3
13,7,Melakukan hubungan seksual dengan penetrasi (memasukkan penis ke vagina) tetap memiliki risiko kehamilan,laku hubung seksual penetrasi masuk penis vagina milik risiko hamil,F4,1,1,F4,F4
13,8,"Cairan pre - ejakulat pria atau cairan bening yang keluar dari penis saat penis mengalami ereksi atau saat mengalami stimulasi seksual, kadang dapat mengandung sperma yang hidup, sehingga meskipun kemungkinannya sangat kecil, cairan pre - ejakulat yang keluar di dalam vagina tetap dapat menyebabkan kehamilan",cair pre ejakulat pria cair bening penis penis alam ereksi alam stimulasi seksual kadang kandung sperma hidup cair pre ejakulat vagina hamil,F4,1,1,F4,F4
13,9,"Bila anda dan pasangan memang tidak menghendaki terjadinya kehamilan, sebaiknya anda dan pasangan mempertimbangkan penggunaan alat kontrasepsi untuk mencegah kehamilan",pasang hamil pasang timbang alat kontrasepsi cegah hamil,F5,2,2,F1,F1
13,10,Diskusikan dengan bidan atau dokter kandungan untuk pemilihan alat kontrasepsi yang paling sesuai untuk anda dan pasangan anda,diskusi bidan dokter kandung pilih alat kontrasepsi sesuai pasang,F5,2,2,F1,F1
13,11,Berikut ini adalah artikel yang dapat anda baca terkait cara memilih alat kontrasepsi,artikel baca kait pilih alat kontrasepsi,F5,2,2,F1,F1
13,12,"Sekian informasi dari saya, semoga bermanfaat dr Irna Cecilia",sekian informasi moga manfaat dr irna cecilia,F1,2,2,F1,F1
14,0,"Halo, Terima kasih atas pertanyaannya",halo terima kasih,F1,0,0,F1,F1
14,1,"Ya, kehamilan dapat terjadi jika hubungan badan dilakukan setelah menstruasi",ya hamil hubung badan laku menstruasi,F3,0,0,F1,F1
14,2,Kehamilan dapat terjadi ketika sel sperma pria bertemu dengan sel telur wanita,hamil sel sperma pria temu sel telur wanita,F3,1,1,Fx,Fx
14,3,Sel telur yang baru mulai berkembang dalam ovarium atau indung telur saat dimulainya menstruasi,sel telur kembang ovarium indung telur menstruasi,F3,1,1,Fx,Fx
14,4,"Setelah matang, sel telur ini dilepaskan dari ovarium dan menuju saluran telur atau tuba falopi pada saat masa subur",matang sel telur lepas ovarium tuju salur telur tuba falopi subur,F3,2,2,Fx,Fx
14,5,Pembuahan harus terjadi dalam waktu 24 jam setelah telur dilepaskan,buah jam telur lepas,F3,2,2,Fx,Fx
14,6,"Bila pada saat ini terjadi hubungan seksual dan sperma masuk ke dalam vagina dan rahim, sperma dapat bertemu dan membuahi sel telur ini, dan kehamilan dapat terjadi",hubung seksual sperma masuk vagina rahim sperma temu buah sel telur hamil,F3,2,2,Fx,Fx
14,7,Siklus menstruasi yang normal berkisar antara 21 - 35 hari yang dihitung dari hari pertama menstruasi sampai dengan hari pertama menstruasi berikutnya,siklus menstruasi normal kisar hitung menstruasi menstruasi,F3,3,3,F2,F3
14,8,Masa subur dihitung berdasarkan siklus menstruasi setiap bulannya,subur hitung dasar siklus menstruasi,F3,3,3,F2,F3
14,9,Umumnya masa subur wanita adalah 12 â€“ 16 hari sebelum hari pertama menstruasi berikutnya,subur wanita menstruasi,F3,3,3,F2,F3
14,10,"Tetapi, hal ini berlaku untuk wanita yang memiliki siklus menstruasi 28 hari",laku wanita milik siklus menstruasi,F3,3,3,F2,F3
14,11,Bagaimanakah siklus menstruasi pasangan Anda?,siklus menstruasi pasang,F2,3,4,F2,F2
14,12,Hal ini berguna untuk menentukan masa suburnya,subur,F2,3,4,F2,F2
14,13,Sperma dapat hidup di dalam rahim wanita selama 7 hari,sperma hidup rahim wanita,F3,4,4,Fx,F2
14,14,"Dengan demikian, sperma masih dapat membuahi sel telur jika ketika masa subur pasangan Anda dimulai sperma masih ada di dalam rahim",sperma buah sel telur subur pasang sperma rahim,F3,4,4,Fx,F2
14,15,"Jika Anda dan pasangan tidak menghendaki adanya kehamilan, silakan Anda segra berkonsultasi dengan dokter spesialis kebidanan dan kandungan terlebih dahulu",pasang hamil sila segra konsultasi dokter spesialis bidan kandung,F3,5,5,Fx,Fx
14,16,Hindari penggunaan obat penggugur kandungan tanpa anjuran dokter,hindar obat gugur kandung anjur dokter,F3,6,6,F3,Fx
14,17,"Aborsi yang dilakukan tanpa indikasi medis memiliki risiko medis tersendiri misalnya perdarahan, kerusakan rahim, infeksi pada rahim, radang panggul, sampai kemandulan / infertilitas",aborsi laku indikasi medis milik risiko medis darah rusak rahim infeksi rahim radang panggul mandul infertilitas,F3,6,6,F3,Fx
14,18,"Di samping itu, aborsi yang dilakukan secara ilegal tanpa indikasi medis dapat dikenai sangsi hukum bagi pelaku pengaborsi dan yang meminta diaborsi berupa penjara 10 tahun dan denda 1 miliar rupiah",samping aborsi laku ilegal indikasi medis kena sangsi hukum laku aborsi aborsi rupa penjara denda miliar rupiah,F3,6,6,F3,Fx
14,19,"Di kemudian hari, jika Anda belum menginginkan kehamilan, hindari berhubungan seksual diluar ikatan perkawinan",hamil hindar hubung seksual ikat kawin,F5,7,7,F5,F5
14,20,"Jika tidak memungkinkan, silakan gunakan alat kontrasepsi",sila alat kontrasepsi,F5,7,7,F5,F5
14,21,Semoga membantu,moga bantu,F1,7,7,F5,F5
14,22,dr Aloisia,dr aloisia,F1,7,7,F5,F5
15,0,Terima kasih Lily Febriana atas pertanyaannya,terima kasih lily febriana,F1,0,0,F1,F1
15,1,"Pola makan yang baik adalah makan dalam porsi sedikit namun sering, bukan makan jarang tetapi sekali makan porsi makannya langsung banyak",pola makan makan porsi makan jarang makan porsi makan langsung,F3,1,1,F3,F3
15,2,Setiap orang mempunyai kapasitas lambung yang berbeda - beda,orang kapasitas lambung beda beda,F3,1,1,F3,F3
15,3,"Selain kapasitas lambung yang berbeda, cepat kenyangnya seseorang juga dipengaruhi karena faktor kebiasaan",kapasitas lambung beda cepat kenyang orang pengaruh faktor,F3,1,1,F3,F3
15,4,Lamanya kekenyangan bertahan dalam tubuh juga dipengaruhi oleh jenis makanan yang dimakan,kenyang tahan tubuh pengaruh jenis makan makan,F3,1,1,F3,F3
15,5,Hal tersebut dapat dilihat dengan pada kadar indeks glikemik,lihat kadar indeks glikemik,F3,2,2,Fx,Fx
15,6,Indeks glikemik adalah kecepatan sebuah makanan diubah menjadi gula dalam tubuh,indeks glikemik cepat buah makan ubah gula tubuh,F3,2,2,Fx,Fx
15,7,"Semakin tinggi indeks glikemik, semakin cepat pula makanan tersebut diubah menjadi gula dalam tubuh sehingga terjadi lonjakan kadar gula darah dan lebih cepat lapar",indeks glikemik cepat makan ubah gula tubuh lonjak kadar gula darah cepat lapar,F3,2,2,Fx,Fx
15,8,Sebagai contoh: Pasta memiliki indeks glikemik yang lebih rendah dibanding nasi putih,contoh pasta milik indeks glikemik rendah banding nasi putih,F3,3,3,Fx,Fx
15,9,"Hal tersebut menyebabkan, seseorang yang memakan nasi putih akan mengalami peningkatan kadar gula dalam darah yang tinggi dan cepat, namun lebih cepat juga merasa lapar bila dibandingkan dengan seseorang yang mengonsumsi pasta",orang makan nasi putih alam tingkat kadar gula darah cepat cepat lapar banding orang konsumsi pasta,F3,3,3,Fx,Fx
15,10,"Selama hal tersebut tidak menimbulkan keluhan, tidak ada yang perlu Anda khawatirkan",timbul keluh khawatir,F5,3,3,Fx,Fx
15,11,Anda juga dapat membaca artikel terkait: Tips hidup sehat,baca artikel kait tips hidup sehat,F5,4,4,F5,F5
15,12,"Demikian jawaban dari saya, semoga membantu",moga bantu,F1,5,5,Fx,Fx
15,13,Andika Surya,andika surya,F1,5,5,Fx,Fx
16,0,"Hai Fendy, Terima kasih telah bertanya ke Alodokter",hai fendy terima kasih alodokter,F1,0,0,Fx,Fx
16,1,Baik lambung maupun paru terletak di area yang berdekatan yakni di dada hingga ke perut bagian atas,lambung paru letak area dada perut,F3,0,0,Fx,Fx
16,2,"Karenanya, gangguan pada kedua organ ini terkadang akan memunculkan keluhan yang hampir serupa",ganggu organ terkadang muncul keluh rupa,F3,1,1,Fx,Fx
16,3,"Maka dari itu, untuk membedakannya, diperlukan pemeriksaan fisik langsung oleh dokter atau juga dibantu dengan tes penunjang, seperti rontgen, laboratorium, atau USG",beda periksa fisik langsung dokter bantu tes tunjang rontgen laboratorium usg,F3,2,2,Fx,Fx
16,4,"Jika ditilik dari keluhan yang Anda sampaikan, nyeri di area lambung hingga punggung kiri, sesak napas, dan nyeri saat menarik napas bisa terjadi karena beberapa sebab berikut: Gangguan saluran cerna, misalnya: Gastritis (radang mukosa lambung)",tilik keluh nyeri area lambung punggung kiri sesak napas nyeri tarik napas ganggu salur cerna gastritis radang mukosa lambung,F3,3,3,Fx,Fx
16,5,GERD (refluks asam lambung ke esofagus),gerd refluks asam lambung esofagus,F3,4,4,F3,F3
16,6,Tukak lambung Pankreatitis (radang pankreas),tukak lambung pankreatitis radang pankreas,F3,4,4,F3,F3
16,7,Kolangitis (radang saluran empedu),kolangitis radang salur empedu,F3,4,4,F3,F3
16,8,"Gangguan saluran napas misalnya: Bronkhitis (radang saluran udara menuju paru), Efusi pleura (penumpukan cairan di rongga antara selaput paru)",ganggu salur napas bronkhitis radang salur udara tuju paru efusi pleura tumpuk cair rongga selaput paru,F3,4,4,F3,F3
16,9,Pneumothoraks (penumpukan udara di rongga antara selaput paru),pneumothoraks tumpuk udara rongga selaput paru,F3,4,4,F3,F3
16,10,Tuberkulosis (flek paru),tuberkulosis flek paru,F3,4,4,F3,F3
16,11,Pneumonia (radang parenkim paru),pneumonia radang parenkim paru,F3,4,4,F3,F3
16,12,"Gangguan sistem organ lainnya, misalnya: Penyakit jantung koroner, Ketidakseimbangan asam basa, Hiperkolesterolemia (kolesterol darah tinggi), Saraf tulang belakang terjepit Gangguan cemas berlebih, dan sebagainya",ganggu sistem organ sakit jantung koroner ketidakseimbangan asam basa hiperkolesterolemia kolesterol darah saraf tulang jepit ganggu cemas,F3,5,5,Fx,Fx
16,13,"Apabila keluhan terasa sangat membebani Anda, sebaiknya jangan Anda tangani seorang diri ya",keluh beban tangan orang ya,F5,5,6,Fx,Fx
16,14,Periksakan langsung keluhan Anda kepada dokter di fasilitas kesehatan terdekat,periksa langsung keluh dokter fasilitas sehat,F5,5,6,Fx,Fx
16,15,"Dengan demikian, kemungkinan penyebab yang berbahaya bisa terdeteksi dengan cepat dan penanganan pun bisa lebih dini dilakukan",bahaya deteksi cepat tangan laku,F5,6,7,F5,Fx
16,16,"Sementara itu, berikut langkah penanganan awal yang bisa Anda lakukan: Makanlah dengan teratur dengan porsi sedikit - sedikit tetapi sering",langkah tangan laku makan atur porsi,F5,6,8,F5,Fx
16,17,"Kurangi konsumsi makanan yang terlalu pedas, asam, dan mengandung banyak gas",konsumsi makan pedas asam kandung gas,F5,6,9,F5,Fx
16,18,"Batasi konsumsi kafein (kopi, teh, soda, mint, cokelat)",batas konsumsi kafein kopi teh soda mint cokelat,F5,6,10,F5,Fx
16,19,Kompres area tubuh yang tidak nyaman dengan air hangat,kompres area tubuh nyaman air hangat,F5,8,11,Fx,F5
16,20,Batasi dahulu aktivitas fisik yang terlalu melelahkan,batas aktivitas fisik lelah,F5,9,11,Fx,F5
16,21,Jangan stres atau cemas berlebihan Rajinlah berolahraga,stres cemas rajin olahraga,F5,10,12,F1,F1
16,22,Semoga membantu ya,moga bantu ya,F1,11,12,Fx,F1
16,23,dr Nadia Nurotul Fuadah,dr nadia nurotul fuadah,F1,12,12,Fx,F1
17,0,"Halo Angel, Terima kasih atas pertanyaannya",halo angel terima kasih,F1,0,0,F1,F1
17,1,"Ada banyak jenis obat anti nyeri (analgetik), yang kerap digunakan ialah golongan salisilat, paracetamol, OAINS (obat anti inflamasi non steroid), opioid, dan sebagainya",jenis obat anti nyeri analgetik kerap golong salisilat paracetamol oains obat anti inflamasi non steroid opioid,F3,1,1,F3,F3
17,2,"Tidak semua obat ini termasuk sebagai obat bebas, yang bisa sembarangan Anda konsumsi tanpa periksa dahulu ke dokter, terlebih bila Anda merupakan seorang penderita hipertensi",obat masuk obat bebas sembarang konsumsi periksa dokter rupa orang derita hipertensi,F3,1,1,F3,F3
17,3,"Pemberian beberapa jenis obat anti nyeri pada penderita hipertensi bisa memicu peningkatan tekanan darah yang mendadak, yang bila terlambat ditangani bisa memicu terjadinya stroke dan komplikasi lainnya",jenis obat anti nyeri derita hipertensi picu tingkat tekan darah dadak lambat tangan picu stroke komplikasi,F3,1,1,F3,F3
